asia_category_code,brand_name,category_name,code,color_name,description,description_short,family,id,image,import_amount,import_price,import_value,is_active,last_date,magento_status,model,model2,name,price,product_all_properties,promotion_price,promotion_status,pv_sku,quantity,revenue,series,status,url_key,variant,watched
02-N008-01,ASUS,Card Màn Hình,Sửa Mã SP,,"<p><strong>Graphics Engine<span style=""font-size:9.0pt"">: </span></strong><span style=""font-size:10.5pt"">NVIDIA GeForce GTX 1050 TI</span></p><p><strong>Bus Standard<span style=""font-size:9.0pt"">: </span></strong><span style=""font-size:10.5pt"">PCI Express 3.0</span></p><p><strong>OpenGL</strong><span style=""font-size:9.0pt""><strong>:</strong> </span><span style=""font-size:10.5pt"">OpenGL®4.5</span></p><p><strong>Video Memory<span style=""font-size:9.0pt"">: </span></strong><span style=""font-size:10.5pt"">GDDR5 4GB</span></p><p><strong>Engine Clock</strong><span style=""font-size:9.0pt""><strong>:</strong></span><span style=""font-size:9.0pt""><strong></strong></span><span style=""font-size:9.0pt""><strong><br></strong> </span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; &nbsp;<span style=""font-size:10.5pt"">GPU Boost Clock : 1392 MHz</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br><span style=""font-size:10.5pt"">&nbsp;</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<span style=""font-size:10.5pt"">GPU Base Clock : 1290 MHz</span></p><p><strong>CUDA Core<span style=""font-size:9.0pt"">: </span></strong><span style=""font-size:10.5pt"">768</span></p><p><strong>Memory Clock<span style=""font-size:9.0pt"">: </span></strong><span style=""font-size:10.5pt"">7008 MHz</span></p><p><strong>Memory Interface</strong><span style=""font-size:9.0pt""><strong>:</strong> </span><span style=""font-size:10.5pt"">128-bit</span></p><p><strong>Resolution</strong><span style=""font-size:9.0pt""><strong>:</strong> </span><span style=""font-size:10.5pt"">Digital Max Resolution:7680x4320</span></p><p><strong>Interface<span style=""font-size:9.0pt"">:</span></strong></p><p><strong><span style=""font-size:9.0pt""></span></strong><strong><span style=""font-size:9.0pt""></span></strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; &nbsp;<strong><span style=""font-size:9.0pt"">&nbsp;</span></strong><span style=""font-size:10.5pt"">DVI Output : Yes x 1 (Native) (DVI-D)<br>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; HDMI Output : Yes x 1 (Native) (HDMI 2.0)<br>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Display Port : Yes x 1 (Native) (Regular DP)<br>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; HDCP Support : Yes</span></p><p><strong>Software</strong><span style=""font-size:9.0pt""><strong>:</strong> </span><span style=""font-size:10.5pt"">ASUS GPU Tweak II &amp; Driver</span></p><p><strong>Dimensions</strong><span style=""font-size:9.0pt""><strong>:</strong> <span style=""font-size:9.0pt""></span><br></span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<span style=""font-size:10.5pt"">8.3 "" x 4.5 "" x 1.5 "" Inch<br>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; 21.2 x 11.4 x3.8 Centimeter</span></p><p><br></p>","<p><strong>Graphics Engine<span style=""font-size:9.0pt"">: </span></strong><span style=""font-size:10.5pt"">NVIDIA GeForce GTX 1050 TI</span></p><p><strong>Bus Standard<span style=""font-size:9.0pt"">: </span></strong><span style=""font-size:10.5pt"">PCI Express 3.0</span></p><p><strong>OpenGL</strong><span style=""font-size:9.0pt""><strong>:</strong> </span><span style=""font-size:10.5pt"">OpenGL®4.5</span></p><p><strong>Video Memory<span style=""font-size:9.0pt"">: </span></strong><span style=""font-size:10.5pt"">GDDR5 4GB</span></p><p><strong>Engine Clock</strong><span style=""font-size:9.0pt""><strong>:</strong></span><span style=""font-size:9.0pt""><strong></strong></span><span style=""font-size:9.0pt""><strong><br></strong> </span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; &nbsp;<span style=""font-size:10.5pt"">GPU Boost Clock : 1392 MHz</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br><span style=""font-size:10.5pt"">&nbsp;</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<span style=""font-size:10.5pt"">GPU Base Clock : 1290 MHz</span></p><p><strong>CUDA Core<span style=""font-size:9.0pt"">: </span></strong><span style=""font-size:10.5pt"">768</span></p><p><strong>Memory Clock<span style=""font-size:9.0pt"">: </span></strong><span style=""font-size:10.5pt"">7008 MHz</span></p><p><strong>Memory Interface</strong><span style=""font-size:9.0pt""><strong>:</strong> </span><span style=""font-size:10.5pt"">128-bit</span></p><p><strong>Resolution</strong><span style=""font-size:9.0pt""><strong>:</strong> </span><span style=""font-size:10.5pt"">Digital Max Resolution:7680x4320</span></p><p><strong>Interface<span style=""font-size:9.0pt"">:</span></strong></p><p><strong><span style=""font-size:9.0pt""></span></strong><strong><span style=""font-size:9.0pt""></span></strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; &nbsp;<strong><span style=""font-size:9.0pt"">&nbsp;</span></strong><span style=""font-size:10.5pt"">DVI Output : Yes x 1 (Native) (DVI-D)<br>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; HDMI Output : Yes x 1 (Native) (HDMI 2.0)<br>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Display Port : Yes x 1 (Native) (Regular DP)<br>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; HDCP Support : Yes</span></p><p><strong>Software</strong><span style=""font-size:9.0pt""><strong>:</strong> </span><span style=""font-size:10.5pt"">ASUS GPU Tweak II &amp; Driver</span></p><p><strong>Dimensions</strong><span style=""font-size:9.0pt""><strong>:</strong> <span style=""font-size:9.0pt""></span><br></span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<span style=""font-size:10.5pt"">8.3 "" x 4.5 "" x 1.5 "" Inch<br>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; 21.2 x 11.4 x3.8 Centimeter</span></p><p><br></p>",,440,http://shop.gcafe.vn/media/catalog/product/uploads/product/p_11963/2017/05/30/11963.jpg,0,3856001,0,1,2018-09-25,1,VGA Asus Dual GeForce GTX 1050Ti 4G GDDR5 128-bit (DUAL-GTX1050TI-4G),,VGA Asus Dual GeForce GTX 1050Ti 4G GDDR5 128-bit (DUAL-GTX1050TI-4G),4850000.0,1701411 vga asus dual geforce gtx 1050ti 4g gddr5 128-bit (dual-gtx1050ti-4g) card man hinh  asus,,0.0,1701411,0.0,0.0007731781393864927,,1,card-man-hinh-asus-dual-4gb-gtx1050ti-04g,,0
02-N008-01,ASUS,Card Màn Hình,Sửa Mã SP,,"- GPU: NVIDIA GTX 1060
- Bộ nhớ: 3GB GDDR5
-Băng thông 192 bit
- Cổng kết nối: 2 x Display Port / 2 x HDMI / 1 x DVI
- Nguồn phụ: 1 x 6 pin","- GPU: NVIDIA GTX 1060
- Bộ nhớ: 3GB GDDR5
-Băng thông 192 bit
- Cổng kết nối: 2 x Display Port / 2 x HDMI / 1 x DVI
- Nguồn phụ: 1 x 6 pin",,448,http://shop.gcafe.vn/media/catalog/product/a/s/asus-dual-3gb-gtx1060-o3g-1.jpg,0,5450000,0,1,2018-10-09,1,Card màn hình Asus Dual 3GB GTX1060-O3G,,Card màn hình Asus Dual 3GB GTX1060-O3G,6050000.0,1700946 card man hinh asus dual 3gb gtx1060-o3g card man hinh  asus,,0.0,1700946,0.013192963752665245,0.0908717231936396,,1,vga-asus-dual-gtx1060-oc-3gb-ddr5-192-bit-dual-gtx1060-o3g,"3GB, 2 fan",0
02-N008-01,ASUS,Card Màn Hình,Sửa Mã SP,,"- GPU: NVIDIA GTX 1050
- Bộ nhớ: 2GB GDDR5 
- Băng thông 128bit
- Cổng kết nối: 1x Display Port / 1x HDMI / 1x DVI
- Nguồn phụ: Không","- GPU: NVIDIA GTX 1050
- Bộ nhớ: 2GB GDDR5 
- Băng thông 128bit
- Cổng kết nối: 1x Display Port / 1x HDMI / 1x DVI
- Nguồn phụ: Không",Geforce,451,http://shop.gcafe.vn/media/catalog/product/a/s/asus-2gb-ex-gtx1050-02g-1.jpg,573,4286000,1237610311,0,,1,Card màn hình Asus 2GB EX-GTX1050-02G,,Card màn hình Asus 2GB EX-GTX1050-02G,4586000.0,1603869 card man hinh asus 2gb ex-gtx1050-02g card man hinh  asus,,0.0,1603869,0.0,0.0,GTX Expedition,6,vga-asus-expedition-gt-1050-oc-2g-ddr5-128-bit-ex-gtx1050-o2g,2GB,0
02-N008-01,ASUS,Card Màn Hình,Sửa Mã SP,,"- Chipset	Geforce GT730
- Bộ nhớ trong	2Gb
- Kiểu bộ nhớ	DDR5
- Bus	128Bit","- Chipset	Geforce GT730
- Bộ nhớ trong	2Gb
- Kiểu bộ nhớ	DDR5
- Bus	128Bit",,453,http://dev.tekshop.vn/media/catalog/product/a/s/asus_gt730_2gd5_1_1.jpeg,0,1470000,0,0,,2,Card màn hình Asus 2GB GT730-2GD5-BRK,,Card màn hình Asus 2GB GT730-2GD5-BRK,1550000.0,1501264 card man hinh asus 2gb gt730-2gd5-brk card man hinh  asus,,0.0,1501264,0.0,0.0,,5,vga-asus-gt-730-2g-ddr5-64-bit-gt730-2gd5-brk,,0
02-N008-01,ASUS,Card Màn Hình,Sửa Mã SP,,"- GPU: NVIDIA Geforce 730GT
- Bộ nhớ: 1GB GDDR5 
- Băng thông 64bit
- Cổng kết nối: 1 x HDMI / 1 x DVI / 1 x VGA
- Nguồn phụ: Không
","- GPU: NVIDIA Geforce 730GT
- Bộ nhớ: 1GB GDDR5 
- Băng thông 64bit
- Cổng kết nối: 1 x HDMI / 1 x DVI / 1 x VGA
- Nguồn phụ: Không
",Geforce,454,http://shop.gcafe.vn/media/catalog/product/a/s/asus-1gb-gt730-fml-1gd5-1.jpg,14,1322000,9614544,0,,1,Card màn hình Asus 1GB GT730-FML-1GD5,,Card màn hình Asus 1GB GT730-FML-1GD5,1392000.0,1601410 card man hinh asus 1gb gt730-fml-1gd5 card man hinh  asus,,0.0,1601410,0.0,0.0,GT 7,5,vga-asus-gt730-fml-1gd5,"1GB, DDR5",0
02-N008-01,ASUS,Card Màn Hình,Sửa Mã SP,,"                                                                                                                                                                                                                                                                                                                                                              <p>AMD R7 250 - DDR5 -  2GB - 128bit - DVI, HDMI, Display Port. Bảo hành 36 tháng</p>                                                                                                                                                                                                                                                            ","                                                                                                                                                                                                                                                                                                                                                              <p>AMD R7 250 - DDR5 -  2GB - 128bit - DVI, HDMI, Display Port. Bảo hành 36 tháng</p>                                                                                                                                                                                                                                                            ",,462,http://dev.tekshop.vn/media/catalog/product/uploads/product/p_8461/2017/07/03/8461.png,0,1531000,0,0,,2,Card màn hình Asus 2GB R7250-2GD5,,Card màn hình Asus 2GB R7250-2GD5,1601000.0,1600930 card man hinh asus 2gb r7250-2gd5 card man hinh  asus,,0.0,1600930,0.0,0.0,,5,card-man-hinh-asus-2gb-r7250-2gd5,,0
02-N008-01,ASUS,Card Màn Hình,Sửa Mã SP,,,,,465,http://phongvu.vn/media/catalog/product/r/o/rog_strix-gtx1050ti-o4g-gaming.jpg,0,4965000,0,0,,2,Card màn hình Asus 4GB Strix RX470-O4G-Gaming,,Card màn hình Asus 4GB Strix RX470-O4G-Gaming,5336000.0,1603587 card man hinh asus 4gb strix rx470-o4g-gaming card man hinh  asus,,0.0,1603587,0.0,0.0,,5,vga-asus-rog-strix-gtx-1050-ti-o4g-gaming-128-bit,,0
02-N008-05,TH999999,Card Màn Hình,Sửa Mã SP,,,,,478,http://phongvu.vn/media/catalog/product/g/a/galaxy-gt-730-2gb-ddr5-64-bit-yf8fjn_1.png,0,1510000,0,0,,2,VGA Galax GT730 2GB DDR5/64bit,,VGA Galax GT730 2GB DDR5/64bit,1640000.0,1502753 vga galax gt730 2gb ddr5/64bit card man hinh  th999999,,0.0,1502753,0.0,0.0,,5,vga-galax-gt730-2gb-ddr5-64bit,,0
,GALAX,Card Màn Hình,Sửa Mã SP,,,,,479,http://phongvu.vn/media/catalog/product/g/a/galax1050.jpg,0,,0,0,,2,VGA Galax GTX 1050 2GB DDR5 128bit,,VGA Galax GTX 1050 2GB DDR5 128bit,0.0,1704949 vga galax gtx 1050 2gb ddr5 128bit card man hinh  galax,,0.0,1704949,0.0,0.0,,0,vga-galax-gtx-1050-2gb-ddr5-128bit,,0
02-N008-05,GALAX,Card Màn Hình,Sửa Mã SP,," - GPU	 NVIDIA® GeForce® GTX 1050
 - Bộ nhớ	 2048MB GDR5
 - Bus bộ nhớ	 128-bit
 - Xung cơ bản	 1366 Mhz
 - Xung Boost	 1468 Mhz
 - DirectX	 12
-  CUDA CORE	 640 đơn vị"," - GPU	 NVIDIA® GeForce® GTX 1050
 - Bộ nhớ	 2048MB GDR5
 - Bus bộ nhớ	 128-bit
 - Xung cơ bản	 1366 Mhz
 - Xung Boost	 1468 Mhz
 - DirectX	 12
-  CUDA CORE	 640 đơn vị",GeForce,481,http://shop.gcafe.vn/media/catalog/product/d/s/dsc_1883_1.jpg,0,3250000,0,1,2018-10-09,1,Card màn hình Galax 2GB GTX1050 OC 2GB,,Card màn hình Galax 2GB GTX1050 OC 2GB,3550000.0,1703215 card man hinh galax 2gb gtx1050 oc 2gb card man hinh  galax,,0.0,1703215,0.013992537313432836,0.05923834314270413,GTX 10,1,card-man-hinh-galax-2gb-gtx1050-oc-2gb,2GB DDR5,0
02-N008-05,GALAX,Card Màn Hình,Sửa Mã SP,,"- GPU NVIDIA® GeForce® GTX 1050 Ti
- Bộ nhớ 4GB GDDR5
- Băng thông 128bit
- Cổng kết nối: DVI x2, HDMI x1, DisplayPort x1
- Nguồn phụ: 6 pin x1","- GPU NVIDIA® GeForce® GTX 1050 Ti
- Bộ nhớ 4GB GDDR5
- Băng thông 128bit
- Cổng kết nối: DVI x2, HDMI x1, DisplayPort x1
- Nguồn phụ: 6 pin x1",Geforce,482,http://shop.gcafe.vn/media/catalog/product/g/a/galax-4gb-gtx-1050ti-exoc-1_1.jpg,71,4450000,141756008,1,2018-10-08,1,Card màn hình Galax 4GB GTX 1050Ti EXOC,,Card màn hình Galax 4GB GTX 1050Ti EXOC,4850000.0,1704777 card man hinh galax 4gb gtx 1050ti exoc card man hinh  galax,,0.0,1704777,0.0009328358208955224,0.005836618625235947,GTX 10,1,card-man-hinh-galax-4gb-gtx-1050ti-exoc,"4GB, overclock",0
02-N008-05,GALAX,Card Màn Hình,Sửa Mã SP,,"- Hỗ trợ công nghệ mới nhất hiện nay, công nghệ thực tế ảo, giúp người dùng có trải nghiệm mượt mà nhất.
- Hỗ trợ OpenGL và DirectX, Galax GTX 1060 còn hỗ trợ API mới nhất hiện nay là Vulkan
- NVIDIA GPU Boost 3.0
- NVIDIA G-SYNC là công nghệ đột phát của NVIDIA, giúp giảm thiểu độ trễ, cho hình ảnh mượt mà
- Kiến trúc vi xử lý siêu nhỏ mới 16 nm FinFET tiết kiệm điện và hiệu năng mạnh mẽ
- Ansel là một bước tiến mới trong việc chụp hình trong game và xem bức ảnh ở 360 độ","- Hỗ trợ công nghệ mới nhất hiện nay, công nghệ thực tế ảo, giúp người dùng có trải nghiệm mượt mà nhất.
- Hỗ trợ OpenGL và DirectX, Galax GTX 1060 còn hỗ trợ API mới nhất hiện nay là Vulkan
- NVIDIA GPU Boost 3.0
- NVIDIA G-SYNC là công nghệ đột phát của NVIDIA, giúp giảm thiểu độ trễ, cho hình ảnh mượt mà
- Kiến trúc vi xử lý siêu nhỏ mới 16 nm FinFET tiết kiệm điện và hiệu năng mạnh mẽ
- Ansel là một bước tiến mới trong việc chụp hình trong game và xem bức ảnh ở 360 độ",,483,http://shop.gcafe.vn/media/catalog/product/g/a/galax_gtx1060_oc_3gb_box_card_-_600x600_3.png,0,5200000,0,1,,1,VGA Galax GTX1060 3GB DDR5/192bits,,VGA Galax GTX1060 3GB DDR5/192bits,5990000.0,1704779 vga galax gtx1060 3gb ddr5/192bits card man hinh  galax,,0.0,1704779,0.0,0.0,,0,vga-galax-gtx1060-3gb-ddr5-192bits,,0
02-N008-02,GIGABYTE,Card Màn Hình,Sửa Mã SP,,"- GPU: NVIDIA Geforce GT710
- Bộ nhớ: 1GB GDDR3 
- Băng thông 64bit
- Cổng kết nối: 1 x HDMI / 1 x DVI / 1 x VGA
- Nguồn phụ: Không
                                                                                                                    ","- GPU: NVIDIA Geforce GT710
- Bộ nhớ: 1GB GDDR3 
- Băng thông 64bit
- Cổng kết nối: 1 x HDMI / 1 x DVI / 1 x VGA
- Nguồn phụ: Không
                                                                                                                    ",Geforce,500,http://shop.gcafe.vn/media/catalog/product/uploads/product/po_9274_11170/2017/07/03/9274_1499074425-1.jpg,216,950000,98869917,1,2018-10-08,1,Card màn hình Gigabyte 1GB GT710-N710D3-1GL,,Card màn hình Gigabyte 1GB GT710-N710D3-1GL,1030000.0,1601978 card man hinh gigabyte 1gb gt710-n710d3-1gl card man hinh  gigabyte,,0.0,1601978,0.011727078891257996,0.014556262315115509,GT 7,1,card-man-hinh-gigabyte-1gb-gv-n710d3,1GB,0
02-N008-02,GIGABYTE,Card Màn Hình,Sửa Mã SP,,"- Memory 1GB GDDR5 128bit
- Base clock 1033 MHz
- Boost clock 1111 MHz
- Memory clock 5400 MHz","- Memory 1GB GDDR5 128bit
- Base clock 1033 MHz
- Boost clock 1111 MHz
- Memory clock 5400 MHz",,501,http://dev.tekshop.vn/media/catalog/product/1/0/10893_big_1_3.png,0,3315000,0,0,,2,Card màn hình Gigabyte 2GB N75TOC-2GI,,Card màn hình Gigabyte 2GB N75TOC-2GI,3635000.0,1400968 card man hinh gigabyte 2gb n75toc-2gi card man hinh  gigabyte,,0.0,1400968,0.0,0.0,,5,vga-gigabyte-gtx750ti-oc-2g-ddr5-128-bit-gv-n75toc-2gi,,0
02-N008-02,GIGABYTE,Card Màn Hình,Sửa Mã SP,,"- GPU: GeForce GT 420
- Bộ nhớ: 2GB GDDR3 
- Băng thông 128bit
- Cổng kết nối: HDMI x1 / DVI x1 / VGA x1
- Nguồn phụ: không","- GPU: GeForce GT 420
- Bộ nhớ: 2GB GDDR3 
- Băng thông 128bit
- Cổng kết nối: HDMI x1 / DVI x1 / VGA x1
- Nguồn phụ: không",,503,http://shop.gcafe.vn/media/catalog/product/g/i/gigabyte-2gb-n420-2gi-1.png,0,1030000,0,0,,1,Card màn hình Gigabyte 2GB N420-2GI,,Card màn hình Gigabyte 2GB N420-2GI,1085000.0,1300791 card man hinh gigabyte 2gb n420-2gi card man hinh  gigabyte,,0.0,1300791,0.0,0.0,,5,card-man-hinh-gigabyte-2gb-n420-2gi,,0
02-N008-02,GIGABYTE,Card Màn Hình,Sửa Mã SP,,"<ul>
<li>Powered by NVIDIA GeForce GT 730 GPU</li>
<li>Integrated with the first 2048MB DDR3 memory and 128-bit memory interface</li>
<li>Core Clock: 700 MHz</li>
<li>Features Dual-Link DVI-I / HDMI / D-Sub</li>
<li>Support PCI Express 2.0 x16 bus interface</li>
<li>System power supply requirement: 350W</li>
</ul>","<ul>
<li>Powered by NVIDIA GeForce GT 730 GPU</li>
<li>Integrated with the first 2048MB DDR3 memory and 128-bit memory interface</li>
<li>Core Clock: 700 MHz</li>
<li>Features Dual-Link DVI-I / HDMI / D-Sub</li>
<li>Support PCI Express 2.0 x16 bus interface</li>
<li>System power supply requirement: 350W</li>
</ul>",,504,http://dev.tekshop.vn/media/catalog/product/uploads/product/p_4298/2017/04/28/4298.jpg,0,1485000,0,0,,2,Card màn hình Gigabyte 2GB N730-2GI,,Card màn hình Gigabyte 2GB N730-2GI,1560000.0,1403698 card man hinh gigabyte 2gb n730-2gi card man hinh  gigabyte,,0.0,1403698,0.0,0.0,,5,card-man-hinh-gigabyte-2gb-n730-2gi,,0
02-N008-02,GIGABYTE,Card Màn Hình,Sửa Mã SP,,"- GPU: NVIDIA Geforce GTX 1050
- Bộ nhớ: 2GB GDDR5 
- Băng thông 128bit
- Cổng kết nối: 1 x Display port / 3 x HDMI / 1 x DVI
- Nguồn phụ: 1x 6-pin
","- GPU: NVIDIA Geforce GTX 1050
- Bộ nhớ: 2GB GDDR5 
- Băng thông 128bit
- Cổng kết nối: 1 x Display port / 3 x HDMI / 1 x DVI
- Nguồn phụ: 1x 6-pin
",Geforce,537,http://shop.gcafe.vn/media/catalog/product/g/i/gigabyte-2gb-n1050wf2oc-2gd-1_1.jpg,62,4005000,178072727,1,2018-10-07,1,Card màn hình Gigabyte 2GB N1050WF2OC-2GD,,Card màn hình Gigabyte 2GB N1050WF2OC-2GD,4348000.0,1603346 card man hinh gigabyte 2gb n1050wf2oc-2gd card man hinh  gigabyte,,0.0,1603346,0.0003997867803837953,0.002682635741756598,GTX 10,1,card-man-hinh-gigabyte-2gb-n1050wf2oc-2gd,"2GB, GDDR5, overclock",0
02-N008-02,GIGABYTE,Card Màn Hình,Sửa Mã SP,,"- GPU: NVIDIA Geforce GTX 1050Ti
- Bộ nhớ: 4GB GDDR5 
- Băng thông 128bit
- Cổng kết nối: 1 x Display port / 1 x HDMI / 1 x DVI
- Nguồn phụ: Không
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","- GPU: NVIDIA Geforce GTX 1050Ti
- Bộ nhớ: 4GB GDDR5 
- Băng thông 128bit
- Cổng kết nối: 1 x Display port / 1 x HDMI / 1 x DVI
- Nguồn phụ: Không
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",GeForce,538,http://shop.gcafe.vn/media/catalog/product/g/i/gigabyte-4gb-n105td5-4gd-1.jpg,0,4450000,0,1,2018-10-09,1,VGA Gigabyte GV-N105TD5-4GD Geforce GTX 1050Ti GPU,,VGA Gigabyte GV-N105TD5-4GD Geforce GTX 1050Ti GPU,4799000.0,1701825 vga gigabyte gv-n105td5-4gd geforce gtx 1050ti gpu card man hinh  gigabyte,,0.0,1701825,0.002931769722814499,0.016774600894002126,GTX 10,1,vga-gigabyte-gtx-1050-ti-d5-4g,4GB GDDR5,0
02-N008-02,GIGABYTE,Card Màn Hình,Sửa Mã SP,,"- GPU: NVIDIA Geforce GTX 1050Ti
- Bộ nhớ: 4GB GDDR5 
- Băng thông 128bit
- Cổng kết nối: 1 x Display Port / 3 x HDMI / 1 x DVI
- Nguồn phụ: 1 x 6 pin
","- GPU: NVIDIA Geforce GTX 1050Ti
- Bộ nhớ: 4GB GDDR5 
- Băng thông 128bit
- Cổng kết nối: 1 x Display Port / 3 x HDMI / 1 x DVI
- Nguồn phụ: 1 x 6 pin
",Geforce,541,http://shop.gcafe.vn/media/catalog/product/2/1/21276_20161017191701_big_1_3.png,13,5000000,44609091,1,2018-10-07,1,Card màn hình Gigabyte 4GB N105TG1 Gaming-4GD,,Card màn hình Gigabyte 4GB N105TG1 Gaming-4GD,5450000.0,1603349 card man hinh gigabyte 4gb n105tg1 gaming-4gd card man hinh  gigabyte,,0.0,1603349,0.003598081023454158,0.02359479067657911,GTX 10,1,vga-gigabyte-geforce-gtx-1050-ti-g1-gaming-4g-gv-n105tg1-gaming-4gd,"4GB, GDDR5",0
02-N008-02,GIGABYTE,Card Màn Hình,Sửa Mã SP,,"- GPU: NVIDIA GTX 1050Ti
- Bộ nhớ: 4GB GDDR5
- Băng thông 128bit
- Cổng kết nối: 1 x Display Port / 3 x HDMI / 1 x DVI
- Nguồn phụ: 1 x 6 Pin","- GPU: NVIDIA GTX 1050Ti
- Bộ nhớ: 4GB GDDR5
- Băng thông 128bit
- Cổng kết nối: 1 x Display Port / 3 x HDMI / 1 x DVI
- Nguồn phụ: 1 x 6 Pin",Geforce,542,http://shop.gcafe.vn/media/catalog/product/g/i/gigabyte-4gb-n105twf2oc-4gd-1.jpg,263,4720000,591054544,1,2018-10-08,1,Card màn hình Gigabyte 4GB N105TWF2OC-4GD,,Card màn hình Gigabyte 4GB N105TWF2OC-4GD,5350000.0,1603348 card man hinh gigabyte 4gb n105twf2oc-4gd card man hinh  gigabyte,,0.0,1603348,0.005863539445628998,0.036839049994248856,GTX 10,1,vga-gigabyte-gtx1050ti-windforce-oc-4g-gv-n105twf2oc-4gd,"4GB, GDDR5",0
02-N008-02,GIGABYTE,Card Màn Hình,Sửa Mã SP,,"- GPU: NVIDIA GTX 1050
- Bộ nhớ: 2GB GDDR5
- Băng thông 128bit
- Cổng kết nối: 1 x Display Port / 1 x HDMI / 1 x DVI
- Nguồn phụ: Không","- GPU: NVIDIA GTX 1050
- Bộ nhớ: 2GB GDDR5
- Băng thông 128bit
- Cổng kết nối: 1 x Display Port / 1 x HDMI / 1 x DVI
- Nguồn phụ: Không",Geforce,554,http://shop.gcafe.vn/media/catalog/product/g/i/gigabyte-2gb-n1050oc-2gd-1.jpg,72,3600000,150068183,1,2018-10-08,1,Card màn hình Gigabyte 2GB N1050OC-2GD,,Card màn hình Gigabyte 2GB N1050OC-2GD,3950000.0,1701824 card man hinh gigabyte 2gb n1050oc-2gd card man hinh  gigabyte,,0.0,1701824,0.006663113006396588,0.03180426472030119,GTX 10,1,vga-gigabyte-gtx1050-oc-2g-gv-n1050oc-2gd,"2GB, GDDR5, overclock",0
